operator_location_id,location_name,flow_role,flow_role_label,location_type,county_name,state_abbreviation,receipt_zone,delivery_zone,operator_segment_id,interconnect_indicator,counterparty_name,counterparty_ferc_cid,latitude,longitude,coordinate_method,coordinate_precision,matched_geography_id,matched_geography_name,location_artifact_id,coordinate_artifact_id,observed_at_utc
420454,/TGP WAVERLEY TN PERRY,D,delivery,LDC,PERRY,TN,Z1,Z1,163,True,HUMPHREYS COUNTY UTILITY DISTRICT,,35.663752,-87.869326,census_county_internal_point,county,47135,Perry County,km_tgp_locations:1787939514021564000:470a5ca9ff1632ccbae5df41106523761d4ea1990719dabdb968f31231c16847,census_county_gazetteer:1787939514135521000:4c90d0f805779923b5958ab13d0c1e9b99fe4932b786bfcf75dd739bb2dcb4ea,2026-08-28T17:51:54.021564Z
420042,ETNG/TGP EAST LOBELVILLE TN PERRY,D,delivery,INT,PERRY,TN,Z1,Z1,163,True,EAST TENNESSEE NATURAL GAS COMPANY,C000085,35.663752,-87.869326,census_county_internal_point,county,47135,Perry County,km_tgp_locations:1787939514021564000:470a5ca9ff1632ccbae5df41106523761d4ea1990719dabdb968f31231c16847,census_county_gazetteer:1787939514135521000:4c90d0f805779923b5958ab13d0c1e9b99fe4932b786bfcf75dd739bb2dcb4ea,2026-08-28T17:51:54.021564Z
420661,LINDEN/TGP LICK CREEK SALES PERRY,D,delivery,LDC,PERRY,TN,Z1,Z1,163,True,LINDEN CITY OF,,35.663752,-87.869326,census_county_internal_point,county,47135,Perry County,km_tgp_locations:1787939514021564000:470a5ca9ff1632ccbae5df41106523761d4ea1990719dabdb968f31231c16847,census_county_gazetteer:1787939514135521000:4c90d0f805779923b5958ab13d0c1e9b99fe4932b786bfcf75dd739bb2dcb4ea,2026-08-28T17:51:54.021564Z
420140,UTILMGMT/TGP LOBELVILLE TN PERRY,D,delivery,LDC,PERRY,TN,Z1,Z1,163,True,UTILITY MANAGEMENT CORPORATION,,35.663752,-87.869326,census_county_internal_point,county,47135,Perry County,km_tgp_locations:1787939514021564000:470a5ca9ff1632ccbae5df41106523761d4ea1990719dabdb968f31231c16847,census_county_gazetteer:1787939514135521000:4c90d0f805779923b5958ab13d0c1e9b99fe4932b786bfcf75dd739bb2dcb4ea,2026-08-28T17:51:54.021564Z
420289,ETNG/TGP GREENBRIER TN 2 (DUAL ROBE,D,delivery,INT,ROBERTSON,TN,Z1,Z1,860,True,EAST TENNESSEE NATURAL GAS COMPANY,C000085,36.524385,-86.872594,census_county_internal_point,county,47147,Robertson County,km_tgp_locations:1787939514021564000:470a5ca9ff1632ccbae5df41106523761d4ea1990719dabdb968f31231c16847,census_county_gazetteer:1787939514135521000:4c90d0f805779923b5958ab13d0c1e9b99fe4932b786bfcf75dd739bb2dcb4ea,2026-08-28T17:51:54.021564Z
420663,PORTLAND/TGP PORTLAND SALES 2 ROBE,D,delivery,LDC,ROBERTSON,TN,Z1,Z1,860,True,PORTLAND TENNESSEE CITY OF,,36.524385,-86.872594,census_county_internal_point,county,47147,Robertson County,km_tgp_locations:1787939514021564000:470a5ca9ff1632ccbae5df41106523761d4ea1990719dabdb968f31231c16847,census_county_gazetteer:1787939514135521000:4c90d0f805779923b5958ab13d0c1e9b99fe4932b786bfcf75dd739bb2dcb4ea,2026-08-28T17:51:54.021564Z
420448,RIDGETOP/TGP RIDGETOP TN ROBERTSON,D,delivery,LDC,ROBERTSON,TN,Z1,Z1,860,True,RIDGETOP NATURAL GAS CITY OF,,36.524385,-86.872594,census_county_internal_point,county,47147,Robertson County,km_tgp_locations:1787939514021564000:470a5ca9ff1632ccbae5df41106523761d4ea1990719dabdb968f31231c16847,census_county_gazetteer:1787939514135521000:4c90d0f805779923b5958ab13d0c1e9b99fe4932b786bfcf75dd739bb2dcb4ea,2026-08-28T17:51:54.021564Z
420753,SPIR TEN/TGP GREEN LUMBER CO. STATI,D,delivery,LDC,ROBERTSON,TN,Z1,Z1,860,True,SPIRE TENNESSEE INC.,,36.524385,-86.872594,census_county_internal_point,county,47147,Robertson County,km_tgp_locations:1787939514021564000:470a5ca9ff1632ccbae5df41106523761d4ea1990719dabdb968f31231c16847,census_county_gazetteer:1787939514135521000:4c90d0f805779923b5958ab13d0c1e9b99fe4932b786bfcf75dd739bb2dcb4ea,2026-08-28T17:51:54.021564Z
420280,SPIR TEN/TGP GREENBRIER SALES ROBER,D,delivery,LDC,ROBERTSON,TN,Z1,Z1,163,True,SPIRE TENNESSEE INC.,,36.524385,-86.872594,census_county_internal_point,county,47147,Robertson County,km_tgp_locations:1787939514021564000:470a5ca9ff1632ccbae5df41106523761d4ea1990719dabdb968f31231c16847,census_county_gazetteer:1787939514135521000:4c90d0f805779923b5958ab13d0c1e9b99fe4932b786bfcf75dd739bb2dcb4ea,2026-08-28T17:51:54.021564Z
420312,SPIR TEN/TGP NASHVILLE TN 2 ROBERT,D,delivery,LDC,ROBERTSON,TN,Z1,Z1,860,True,SPIRE TENNESSEE INC.,,36.524385,-86.872594,census_county_internal_point,county,47147,Robertson County,km_tgp_locations:1787939514021564000:470a5ca9ff1632ccbae5df41106523761d4ea1990719dabdb968f31231c16847,census_county_gazetteer:1787939514135521000:4c90d0f805779923b5958ab13d0c1e9b99fe4932b786bfcf75dd739bb2dcb4ea,2026-08-28T17:51:54.021564Z
420600,SPIR TEN/TGP WHITE HOUSE TN SALES R,D,delivery,LDC,ROBERTSON,TN,Z1,Z1,860,True,SPIRE TENNESSEE INC.,,36.524385,-86.872594,census_county_internal_point,county,47147,Robertson County,km_tgp_locations:1787939514021564000:470a5ca9ff1632ccbae5df41106523761d4ea1990719dabdb968f31231c16847,census_county_gazetteer:1787939514135521000:4c90d0f805779923b5958ab13d0c1e9b99fe4932b786bfcf75dd739bb2dcb4ea,2026-08-28T17:51:54.021564Z
420654,SPRNGFLD/TGP CROSS PLAINS SALES ROB,D,delivery,LDC,ROBERTSON,TN,Z1,Z1,163,True,SPRINGFIELD CITY OF,,36.524385,-86.872594,census_county_internal_point,county,47147,Robertson County,km_tgp_locations:1787939514021564000:470a5ca9ff1632ccbae5df41106523761d4ea1990719dabdb968f31231c16847,census_county_gazetteer:1787939514135521000:4c90d0f805779923b5958ab13d0c1e9b99fe4932b786bfcf75dd739bb2dcb4ea,2026-08-28T17:51:54.021564Z
420653,SPRNGFLD/TGP ROCK SPRINGS SALES ROB,D,delivery,LDC,ROBERTSON,TN,Z1,Z1,163,True,SPRINGFIELD CITY OF,,36.524385,-86.872594,census_county_internal_point,county,47147,Robertson County,km_tgp_locations:1787939514021564000:470a5ca9ff1632ccbae5df41106523761d4ea1990719dabdb968f31231c16847,census_county_gazetteer:1787939514135521000:4c90d0f805779923b5958ab13d0c1e9b99fe4932b786bfcf75dd739bb2dcb4ea,2026-08-28T17:51:54.021564Z
420036,SPRNGFLD/TGP SPRINGFIELD TN ROBERTS,D,delivery,LDC,ROBERTSON,TN,Z1,Z1,163,True,SPRINGFIELD CITY OF,,36.524385,-86.872594,census_county_internal_point,county,47147,Robertson County,km_tgp_locations:1787939514021564000:470a5ca9ff1632ccbae5df41106523761d4ea1990719dabdb968f31231c16847,census_county_gazetteer:1787939514135521000:4c90d0f805779923b5958ab13d0c1e9b99fe4932b786bfcf75dd739bb2dcb4ea,2026-08-28T17:51:54.021564Z
57619,TVA/TGP CUMBERLAND DELIVERY STEWART,D,delivery,EGN,STEWART,TN,Z1,Z1,163,True,TENNESSEE VALLEY AUTHORITY,,36.449545,-87.806244,census_county_internal_point,county,47161,Stewart County,km_tgp_locations:1787939514021564000:470a5ca9ff1632ccbae5df41106523761d4ea1990719dabdb968f31231c16847,census_county_gazetteer:1787939514135521000:4c90d0f805779923b5958ab13d0c1e9b99fe4932b786bfcf75dd739bb2dcb4ea,2026-08-28T17:51:54.021564Z
420852,MIDWSTRN/TGP MGT SMS SUMNER,B,bidirectional,INT,SUMNER,TN,Z1,Z1,860,True,MIDWESTERN GAS TRANSMISSION COMPANY,C000582,36.472423,-86.458405,census_county_internal_point,county,47165,Sumner County,km_tgp_locations:1787939514021564000:470a5ca9ff1632ccbae5df41106523761d4ea1990719dabdb968f31231c16847,census_county_gazetteer:1787939514135521000:4c90d0f805779923b5958ab13d0c1e9b99fe4932b786bfcf75dd739bb2dcb4ea,2026-08-28T17:51:54.021564Z
420828,POOLING PT - STA. 87 - ZONE 1,B,bidirectional,PPT,SUMNER,TN,Z1,Z1,860,False,,,36.472423,-86.458405,census_county_internal_point,county,47165,Sumner County,km_tgp_locations:1787939514021564000:470a5ca9ff1632ccbae5df41106523761d4ea1990719dabdb968f31231c16847,census_county_gazetteer:1787939514135521000:4c90d0f805779923b5958ab13d0c1e9b99fe4932b786bfcf75dd739bb2dcb4ea,2026-08-28T17:51:54.021564Z
420033,PORTLAND/TGP PORTLAND TN SUMNER,D,delivery,LDC,SUMNER,TN,Z1,Z1,860,True,PORTLAND TENNESSEE CITY OF,,36.472423,-86.458405,census_county_internal_point,county,47165,Sumner County,km_tgp_locations:1787939514021564000:470a5ca9ff1632ccbae5df41106523761d4ea1990719dabdb968f31231c16847,census_county_gazetteer:1787939514135521000:4c90d0f805779923b5958ab13d0c1e9b99fe4932b786bfcf75dd739bb2dcb4ea,2026-08-28T17:51:54.021564Z
460025,STORAGE - PORTLAND - MA,B,bidirectional,STR,SUMNER,TN,Z1,Z1,163,False,,,36.472423,-86.458405,census_county_internal_point,county,47165,Sumner County,km_tgp_locations:1787939514021564000:470a5ca9ff1632ccbae5df41106523761d4ea1990719dabdb968f31231c16847,census_county_gazetteer:1787939514135521000:4c90d0f805779923b5958ab13d0c1e9b99fe4932b786bfcf75dd739bb2dcb4ea,2026-08-28T17:51:54.021564Z
460020,STORAGE - PORTLAND - PA,B,bidirectional,STR,SUMNER,TN,Z1,Z1,163,False,,,36.472423,-86.458405,census_county_internal_point,county,47165,Sumner County,km_tgp_locations:1787939514021564000:470a5ca9ff1632ccbae5df41106523761d4ea1990719dabdb968f31231c16847,census_county_gazetteer:1787939514135521000:4c90d0f805779923b5958ab13d0c1e9b99fe4932b786bfcf75dd739bb2dcb4ea,2026-08-28T17:51:54.021564Z
400460,TEX GAS/TGP MITCHELLVILLE TN SUMNER,D,delivery,INT,SUMNER,TN,Z1,Z1,860,True,TEXAS GAS TRANSMISSION LLC,C000592,36.472423,-86.458405,census_county_internal_point,county,47165,Sumner County,km_tgp_locations:1787939514021564000:470a5ca9ff1632ccbae5df41106523761d4ea1990719dabdb968f31231c16847,census_county_gazetteer:1787939514135521000:4c90d0f805779923b5958ab13d0c1e9b99fe4932b786bfcf75dd739bb2dcb4ea,2026-08-28T17:51:54.021564Z
420485,COLLINWD/TGP COLLINWOOD TN WAYNE,D,delivery,LDC,WAYNE,TN,Z1,Z1,548,True,COLLINWOOD CITY OF,,35.242847,-87.819843,census_county_internal_point,county,47181,Wayne County,km_tgp_locations:1787939514021564000:470a5ca9ff1632ccbae5df41106523761d4ea1990719dabdb968f31231c16847,census_county_gazetteer:1787939514135521000:4c90d0f805779923b5958ab13d0c1e9b99fe4932b786bfcf75dd739bb2dcb4ea,2026-08-28T17:51:54.021564Z
420706,TEAC/TGP CLIFTON SALES WAYNE,D,delivery,LDC,WAYNE,TN,Z1,Z1,847,True,TENNESSEE ENERGY ACQUISITION CORPORATION,,35.242847,-87.819843,census_county_internal_point,county,47181,Wayne County,km_tgp_locations:1787939514021564000:470a5ca9ff1632ccbae5df41106523761d4ea1990719dabdb968f31231c16847,census_county_gazetteer:1787939514135521000:4c90d0f805779923b5958ab13d0c1e9b99fe4932b786bfcf75dd739bb2dcb4ea,2026-08-28T17:51:54.021564Z
420317,WAYNEBOR/TGP WAYNESBORO TN WAYNE,D,delivery,LDC,WAYNE,TN,Z1,Z1,548,True,WAYNESBORO TN (CITY OF),,35.242847,-87.819843,census_county_internal_point,county,47181,Wayne County,km_tgp_locations:1787939514021564000:470a5ca9ff1632ccbae5df41106523761d4ea1990719dabdb968f31231c16847,census_county_gazetteer:1787939514135521000:4c90d0f805779923b5958ab13d0c1e9b99fe4932b786bfcf75dd739bb2dcb4ea,2026-08-28T17:51:54.021564Z
412545,CONOCOPH/TGP SPRAIN #1 AUSTIN,R,receipt,INT,AUSTIN,TX,Z0,Z0,117,True,CONOCOPHILLIPS COMPANY,,29.891901,-96.27017,census_county_internal_point,county,48015,Austin County,km_tgp_locations:1787939514021564000:470a5ca9ff1632ccbae5df41106523761d4ea1990719dabdb968f31231c16847,census_county_gazetteer:1787939514135521000:4c90d0f805779923b5958ab13d0c1e9b99fe4932b786bfcf75dd739bb2dcb4ea,2026-08-28T17:51:54.021564Z
412647,F-W OIL/TGP KULHANEK AUSTIN,R,receipt,WHD,AUSTIN,TX,Z0,Z0,117,True,F-W OIL EXPLORATION L.L.C.,,29.891901,-96.27017,census_county_internal_point,county,48015,Austin County,km_tgp_locations:1787939514021564000:470a5ca9ff1632ccbae5df41106523761d4ea1990719dabdb968f31231c16847,census_county_gazetteer:1787939514135521000:4c90d0f805779923b5958ab13d0c1e9b99fe4932b786bfcf75dd739bb2dcb4ea,2026-08-28T17:51:54.021564Z
412390,ATASCA R/TGP FLACK GAS UNIT 1 BROO,R,receipt,WHD,BROOKS,TX,Z0,Z0,406,True,ATASCA RESOURCES INC.,,27.034994,-98.215276,census_county_internal_point,county,48047,Brooks County,km_tgp_locations:1787939514021564000:470a5ca9ff1632ccbae5df41106523761d4ea1990719dabdb968f31231c16847,census_county_gazetteer:1787939514135521000:4c90d0f805779923b5958ab13d0c1e9b99fe4932b786bfcf75dd739bb2dcb4ea,2026-08-28T17:51:54.021564Z
412522,BRIGHAM/TGP ALFREDO PEREZ 347 1 BRO,R,receipt,WHD,BROOKS,TX,Z0,Z0,406,True,BRIGHAM OIL & GAS COMPANY,,27.034994,-98.215276,census_county_internal_point,county,48047,Brooks County,km_tgp_locations:1787939514021564000:470a5ca9ff1632ccbae5df41106523761d4ea1990719dabdb968f31231c16847,census_county_gazetteer:1787939514135521000:4c90d0f805779923b5958ab13d0c1e9b99fe4932b786bfcf75dd739bb2dcb4ea,2026-08-28T17:51:54.021564Z
412733,LOGAS/TGP MYRICK BROOKS,R,receipt,WHD,BROOKS,TX,Z0,Z0,406,True,LOGAS ENERGY LLC,,27.034994,-98.215276,census_county_internal_point,county,48047,Brooks County,km_tgp_locations:1787939514021564000:470a5ca9ff1632ccbae5df41106523761d4ea1990719dabdb968f31231c16847,census_county_gazetteer:1787939514135521000:4c90d0f805779923b5958ab13d0c1e9b99fe4932b786bfcf75dd739bb2dcb4ea,2026-08-28T17:51:54.021564Z
412051,MAGNUS/TGP SCOTT & HOPPER DEHY BROO,R,receipt,WHD,BROOKS,TX,Z0,Z0,406,True,SHORELINE GAS LLC,,27.034994,-98.215276,census_county_internal_point,county,48047,Brooks County,km_tgp_locations:1787939514021564000:470a5ca9ff1632ccbae5df41106523761d4ea1990719dabdb968f31231c16847,census_county_gazetteer:1787939514135521000:4c90d0f805779923b5958ab13d0c1e9b99fe4932b786bfcf75dd739bb2dcb4ea,2026-08-28T17:51:54.021564Z
410147,ROCKLAND/TGP ALTA MESA DEHYDRATION,R,receipt,INT,BROOKS,TX,Z0,Z0,406,True,ROCKLAND PIPELINE COMPANY,,27.034994,-98.215276,census_county_internal_point,county,48047,Brooks County,km_tgp_locations:1787939514021564000:470a5ca9ff1632ccbae5df41106523761d4ea1990719dabdb968f31231c16847,census_county_gazetteer:1787939514135521000:4c90d0f805779923b5958ab13d0c1e9b99fe4932b786bfcf75dd739bb2dcb4ea,2026-08-28T17:51:54.021564Z
412579,TGP/TGP SANTA FE WILDCAT BROOKS,R,receipt,INT,BROOKS,TX,Z0,Z0,409,False,,,27.034994,-98.215276,census_county_internal_point,county,48047,Brooks County,km_tgp_locations:1787939514021564000:470a5ca9ff1632ccbae5df41106523761d4ea1990719dabdb968f31231c16847,census_county_gazetteer:1787939514135521000:4c90d0f805779923b5958ab13d0c1e9b99fe4932b786bfcf75dd739bb2dcb4ea,2026-08-28T17:51:54.021564Z
412171,TXINDPT/TGP GYP HILL DEHY BROOKS,R,receipt,WHD,BROOKS,TX,Z0,Z0,406,True,TEXAS INDEPENDENT EXPLORATION LIMITED,,27.034994,-98.215276,census_county_internal_point,county,48047,Brooks County,km_tgp_locations:1787939514021564000:470a5ca9ff1632ccbae5df41106523761d4ea1990719dabdb968f31231c16847,census_county_gazetteer:1787939514135521000:4c90d0f805779923b5958ab13d0c1e9b99fe4932b786bfcf75dd739bb2dcb4ea,2026-08-28T17:51:54.021564Z
412671,CIMA/TGP DROMGOOLE COLORADO,R,receipt,WHD,COLORADO,TX,Z0,Z0,109,True,CIMA ENERGY LP,,29.596262,-96.508888,census_county_internal_point,county,48089,Colorado County,km_tgp_locations:1787939514021564000:470a5ca9ff1632ccbae5df41106523761d4ea1990719dabdb968f31231c16847,census_county_gazetteer:1787939514135521000:4c90d0f805779923b5958ab13d0c1e9b99fe4932b786bfcf75dd739bb2dcb4ea,2026-08-28T17:51:54.021564Z
420172,COKINOS/TGP HUNT FARM TEXAS COLORAD,D,delivery,LDC,COLORADO,TX,Z0,Z0,109,True,COKINOS NATURAL GAS COMPANY,,29.596262,-96.508888,census_county_internal_point,county,48089,Colorado County,km_tgp_locations:1787939514021564000:470a5ca9ff1632ccbae5df41106523761d4ea1990719dabdb968f31231c16847,census_county_gazetteer:1787939514135521000:4c90d0f805779923b5958ab13d0c1e9b99fe4932b786bfcf75dd739bb2dcb4ea,2026-08-28T17:51:54.021564Z
420162,COKINOS/TGP RAUN FARM 2 TX COLORAD,D,delivery,LDC,COLORADO,TX,Z0,Z0,109,True,COKINOS NATURAL GAS COMPANY,,29.596262,-96.508888,census_county_internal_point,county,48089,Colorado County,km_tgp_locations:1787939514021564000:470a5ca9ff1632ccbae5df41106523761d4ea1990719dabdb968f31231c16847,census_county_gazetteer:1787939514135521000:4c90d0f805779923b5958ab13d0c1e9b99fe4932b786bfcf75dd739bb2dcb4ea,2026-08-28T17:51:54.021564Z
410144,CPROC/TGP HCP COLORADO,R,receipt,PLT,COLORADO,TX,Z0,Z0,109,True,COPANO PROCESSING LLC,,29.596262,-96.508888,census_county_internal_point,county,48089,Colorado County,km_tgp_locations:1787939514021564000:470a5ca9ff1632ccbae5df41106523761d4ea1990719dabdb968f31231c16847,census_county_gazetteer:1787939514135521000:4c90d0f805779923b5958ab13d0c1e9b99fe4932b786bfcf75dd739bb2dcb4ea,2026-08-28T17:51:54.021564Z
412474,HGI/TGP N W GARWOOD JOHNSON COLOR,R,receipt,WHD,COLORADO,TX,Z0,Z0,109,True,HGI CORPORATION,,29.596262,-96.508888,census_county_internal_point,county,48089,Colorado County,km_tgp_locations:1787939514021564000:470a5ca9ff1632ccbae5df41106523761d4ea1990719dabdb968f31231c16847,census_county_gazetteer:1787939514135521000:4c90d0f805779923b5958ab13d0c1e9b99fe4932b786bfcf75dd739bb2dcb4ea,2026-08-28T17:51:54.021564Z
412023,HGI/TGP UDP ENGLEHARDT COLORADO,R,receipt,WHD,COLORADO,TX,Z0,Z0,109,True,HGI CORPORATION,,29.596262,-96.508888,census_county_internal_point,county,48089,Colorado County,km_tgp_locations:1787939514021564000:470a5ca9ff1632ccbae5df41106523761d4ea1990719dabdb968f31231c16847,census_county_gazetteer:1787939514135521000:4c90d0f805779923b5958ab13d0c1e9b99fe4932b786bfcf75dd739bb2dcb4ea,2026-08-28T17:51:54.021564Z
411534,SPRAGUE/TGP HAMILTON EASTER DEHY CO,R,receipt,WHD,COLORADO,TX,Z0,Z0,109,True,SPRAGUE OPERATING RESOURCES LLC,,29.596262,-96.508888,census_county_internal_point,county,48089,Colorado County,km_tgp_locations:1787939514021564000:470a5ca9ff1632ccbae5df41106523761d4ea1990719dabdb968f31231c16847,census_county_gazetteer:1787939514135521000:4c90d0f805779923b5958ab13d0c1e9b99fe4932b786bfcf75dd739bb2dcb4ea,2026-08-28T17:51:54.021564Z
54086,TGP/PHP SHERIDAN COLORADO,R,receipt,INT,COLORADO,TX,Z0,Z0,109,True,TENNESSEE GAS PIPELINE COMPANY L.L.C.,C000020,29.596262,-96.508888,census_county_internal_point,county,48089,Colorado County,km_tgp_locations:1787939514021564000:470a5ca9ff1632ccbae5df41106523761d4ea1990719dabdb968f31231c16847,census_county_gazetteer:1787939514135521000:4c90d0f805779923b5958ab13d0c1e9b99fe4932b786bfcf75dd739bb2dcb4ea,2026-08-28T17:51:54.021564Z
412091,WAGNER/TGP GARWOOD TRANSPORT COLORA,R,receipt,WHD,COLORADO,TX,Z0,Z0,109,True,WAGNER OIL COMPANY,,29.596262,-96.508888,census_county_internal_point,county,48089,Colorado County,km_tgp_locations:1787939514021564000:470a5ca9ff1632ccbae5df41106523761d4ea1990719dabdb968f31231c16847,census_county_gazetteer:1787939514135521000:4c90d0f805779923b5958ab13d0c1e9b99fe4932b786bfcf75dd739bb2dcb4ea,2026-08-28T17:51:54.021564Z
420167,COKINOS/TGP WOODS FARM TX FORT BEND,D,delivery,LDC,FORT BEND,TX,Z0,Z0,117,True,COKINOS NATURAL GAS COMPANY,,29.526602,-95.771015,census_county_internal_point,county,48157,Fort Bend County,km_tgp_locations:1787939514021564000:470a5ca9ff1632ccbae5df41106523761d4ea1990719dabdb968f31231c16847,census_county_gazetteer:1787939514135521000:4c90d0f805779923b5958ab13d0c1e9b99fe4932b786bfcf75dd739bb2dcb4ea,2026-08-28T17:51:54.021564Z
421028,CNTRPT/TGP DOWDELL ROAD HARRIS,D,delivery,LDC,HARRIS,TX,Z0,Z0,117,True,CENTERPOINT ENERGY RESOURCES CORP.,,29.857273,-95.393037,census_county_internal_point,county,48201,Harris County,km_tgp_locations:1787939514021564000:470a5ca9ff1632ccbae5df41106523761d4ea1990719dabdb968f31231c16847,census_county_gazetteer:1787939514135521000:4c90d0f805779923b5958ab13d0c1e9b99fe4932b786bfcf75dd739bb2dcb4ea,2026-08-28T17:51:54.021564Z
421052,CNTRPT/TGP SKINNER: DIP 20M-141 HAR,D,delivery,LDC,HARRIS,TX,Z0,Z0,117,True,CENTERPOINT ENERGY RESOURCES CORP.,,29.857273,-95.393037,census_county_internal_point,county,48201,Harris County,km_tgp_locations:1787939514021564000:470a5ca9ff1632ccbae5df41106523761d4ea1990719dabdb968f31231c16847,census_county_gazetteer:1787939514135521000:4c90d0f805779923b5958ab13d0c1e9b99fe4932b786bfcf75dd739bb2dcb4ea,2026-08-28T17:51:54.021564Z
49042,CP-UGC/TGP MOSSY OAKS DELIVERY HARR,D,delivery,INT,HARRIS,TX,Z0,Z0,117,True,COPANO PIPELINES/UPPER GULF COAST LLC,C001202,29.857273,-95.393037,census_county_internal_point,county,48201,Harris County,km_tgp_locations:1787939514021564000:470a5ca9ff1632ccbae5df41106523761d4ea1990719dabdb968f31231c16847,census_county_gazetteer:1787939514135521000:4c90d0f805779923b5958ab13d0c1e9b99fe4932b786bfcf75dd739bb2dcb4ea,2026-08-28T17:51:54.021564Z
412788,CP-UGC/TGP MOSSY OAKS: RIP 22N 101.,R,receipt,INT,HARRIS,TX,Z0,Z0,117,True,COPANO PIPELINES/UPPER GULF COAST LLC,C001202,29.857273,-95.393037,census_county_internal_point,county,48201,Harris County,km_tgp_locations:1787939514021564000:470a5ca9ff1632ccbae5df41106523761d4ea1990719dabdb968f31231c16847,census_county_gazetteer:1787939514135521000:4c90d0f805779923b5958ab13d0c1e9b99fe4932b786bfcf75dd739bb2dcb4ea,2026-08-28T17:51:54.021564Z
421054,CPTENTEX/TGP BRIDGELAND: DIP 20N-10,D,delivery,LDC,HARRIS,TX,Z0,Z0,117,True,CENTERPOINT ENERGY ENTEX,,29.857273,-95.393037,census_county_internal_point,county,48201,Harris County,km_tgp_locations:1787939514021564000:470a5ca9ff1632ccbae5df41106523761d4ea1990719dabdb968f31231c16847,census_county_gazetteer:1787939514135521000:4c90d0f805779923b5958ab13d0c1e9b99fe4932b786bfcf75dd739bb2dcb4ea,2026-08-28T17:51:54.021564Z
412485,GALLO LS/TGP TOMBALL MARSHALL A &,R,receipt,WHD,HARRIS,TX,Z0,Z0,117,True,GALLOWAY LONE STAR LLC,,29.857273,-95.393037,census_county_internal_point,county,48201,Harris County,km_tgp_locations:1787939514021564000:470a5ca9ff1632ccbae5df41106523761d4ea1990719dabdb968f31231c16847,census_county_gazetteer:1787939514135521000:4c90d0f805779923b5958ab13d0c1e9b99fe4932b786bfcf75dd739bb2dcb4ea,2026-08-28T17:51:54.021564Z
411299,HAMMAN/TGP CYPRESS DEHY HARRIS,R,receipt,WHD,HARRIS,TX,Z0,Z0,117,True,HAMMAN OIL AND REFINING COMPANY,,29.857273,-95.393037,census_county_internal_point,county,48201,Harris County,km_tgp_locations:1787939514021564000:470a5ca9ff1632ccbae5df41106523761d4ea1990719dabdb968f31231c16847,census_county_gazetteer:1787939514135521000:4c90d0f805779923b5958ab13d0c1e9b99fe4932b786bfcf75dd739bb2dcb4ea,2026-08-28T17:51:54.021564Z
412539,JOY RES/TGP JOSEY RANCH HARRIS,R,receipt,WHD,HARRIS,TX,Z0,Z0,117,True,JOY RESOURCES INC,,29.857273,-95.393037,census_county_internal_point,county,48201,Harris County,km_tgp_locations:1787939514021564000:470a5ca9ff1632ccbae5df41106523761d4ea1990719dabdb968f31231c16847,census_county_gazetteer:1787939514135521000:4c90d0f805779923b5958ab13d0c1e9b99fe4932b786bfcf75dd739bb2dcb4ea,2026-08-28T17:51:54.021564Z
412722,JOY RES/TGP UDP MERI JOSEY HARRIS,R,receipt,WHD,HARRIS,TX,Z0,Z0,117,True,JOY RESOURCES INC,,29.857273,-95.393037,census_county_internal_point,county,48201,Harris County,km_tgp_locations:1787939514021564000:470a5ca9ff1632ccbae5df41106523761d4ea1990719dabdb968f31231c16847,census_county_gazetteer:1787939514135521000:4c90d0f805779923b5958ab13d0c1e9b99fe4932b786bfcf75dd739bb2dcb4ea,2026-08-28T17:51:54.021564Z
412399,MILAGRO/TGP UDP LANGHAM CREEK JOSEY,R,receipt,WHD,HARRIS,TX,Z0,Z0,117,True,MILAGRO EXPLORATION LLC,,29.857273,-95.393037,census_county_internal_point,county,48201,Harris County,km_tgp_locations:1787939514021564000:470a5ca9ff1632ccbae5df41106523761d4ea1990719dabdb968f31231c16847,census_county_gazetteer:1787939514135521000:4c90d0f805779923b5958ab13d0c1e9b99fe4932b786bfcf75dd739bb2dcb4ea,2026-08-28T17:51:54.021564Z
410306,TEXLA/TGP UDP TOMBALL DEHY HARRIS,R,receipt,WHD,HARRIS,TX,Z0,Z0,117,True,TEXLA ENERGY MANAGEMENT INC.,,29.857273,-95.393037,census_county_internal_point,county,48201,Harris County,km_tgp_locations:1787939514021564000:470a5ca9ff1632ccbae5df41106523761d4ea1990719dabdb968f31231c16847,census_county_gazetteer:1787939514135521000:4c90d0f805779923b5958ab13d0c1e9b99fe4932b786bfcf75dd739bb2dcb4ea,2026-08-28T17:51:54.021564Z
412367,WHTOKOG/TGP TOMBALL DEHY HARRIS,R,receipt,WHD,HARRIS,TX,Z0,Z0,117,True,WHITE OAK OIL & GAS PARTNERS LP,,29.857273,-95.393037,census_county_internal_point,county,48201,Harris County,km_tgp_locations:1787939514021564000:470a5ca9ff1632ccbae5df41106523761d4ea1990719dabdb968f31231c16847,census_county_gazetteer:1787939514135521000:4c90d0f805779923b5958ab13d0c1e9b99fe4932b786bfcf75dd739bb2dcb4ea,2026-08-28T17:51:54.021564Z
